musicianID,musicianName,genderType,birthDate,city,familyName,forename,fatherName,motherName,spouse,NChildren,kind,webpage
http://www.wikidata.org/entity/Q3200953,,f,1960-01-01T00:00:00Z,Gary,,Kym,,,,,dance music,
http://www.wikidata.org/entity/Q4008542,,f,1967-10-04T00:00:00Z,Saint Thomas,Daou,Vanessa,,,,,dance music,
http://www.wikidata.org/entity/Q3187146,,f,1924-11-26T00:00:00Z,York,Hunt,Lois,,,,,,
http://www.wikidata.org/entity/Q3850197,,f,1921-02-17T00:00:00Z,Klosterneuburg,,Martina,Georg von Trapp,Agatha Whitehead,,,,
http://www.wikidata.org/entity/Q3187200,,f,1945-03-02T00:00:00Z,Fort Worth,Garrett,Joy,,,,,,
http://www.wikidata.org/entity/Q3832587,,f,1957-12-10T00:00:00Z,Juneau County,,Linda,,,,,,
http://www.wikidata.org/entity/Q4023041,Glenn Clifton Jr.,m,1974-06-06T00:00:00Z,Baton Rouge,Clifton,Glenn,,,,,hip hop music,
http://www.wikidata.org/entity/Q3492007,,f,1982-09-21T00:00:00Z,Detroit,Miranda,Holly,,,,,rock music,http://www.hollymiranda.com
http://www.wikidata.org/entity/Q3370314,,m,1940-09-09T00:00:00Z,New York City,,Joe,,,,,popular music,
http://www.wikidata.org/entity/Q3522218,,m,1938-01-30T00:00:00Z,Mobile County,,Jerry,,,,,popular music,
http://www.wikidata.org/entity/Q3542457,,m,1966-09-09T00:00:00Z,Dallas,Jones,,,,,,music,http://www.tutujones.com/bio.html
http://www.wikidata.org/entity/Q3372155,,m,1953-01-01T00:00:00Z,New Orleans,,Paul,,,,,music,http://www.paulsanchez.com/
http://www.wikidata.org/entity/Q3519315,,m,1944-10-10T00:00:00Z,Abilene,,Tex,,,,,,
http://www.wikidata.org/entity/Q3849561,,m,1940-06-30T00:00:00Z,Kansas City,,Mark,,,,,music,
http://www.wikidata.org/entity/Q3181818,,m,1935-08-20T00:00:00Z,Limestone County,,John,,,,,music,
http://www.wikidata.org/entity/Q4010185,,f,1977-12-17T00:00:00Z,San Diego,Freeman,Veronica,,,,,rock music,http://www.benedictum.net/
http://www.wikidata.org/entity/Q3514842,,f,1934-01-30T00:00:00Z,Lynn,Grimes,Tammy,,,Christopher Plummer,,,
http://www.wikidata.org/entity/Q3181801,,m,1953-01-01T00:00:00Z,Detroit,,John,,,,,music,http://www.JohnIdan.com/
http://www.wikidata.org/entity/Q4068927,,m,1982-10-06T00:00:00Z,Midland,,Michael,,,Andy Mientus,,,
http://www.wikidata.org/entity/Q4097159,,f,1951-07-02T00:00:00Z,Toronto,Brooks,Elisabeth,,,,,,
http://www.wikidata.org/entity/Q3190000,,f,1917-01-01T00:00:00Z,Detroit,Carroll,June,,,,,,
http://www.wikidata.org/entity/Q3503041,,m,1986-11-11T00:00:00Z,Wheaton,,Christopher,,,,,,http://www.christopher-stringini.com/
http://www.wikidata.org/entity/Q3185970,,m,1968-01-01T00:00:00Z,New York City,,Josh,,,,,,http://www.joshhaden.com/
http://www.wikidata.org/entity/Q3371961,,m,1953-01-01T00:00:00Z,San Francisco,Parker,Paul,,,,,popular music,http://www.paulparkermusic.com/
http://www.wikidata.org/entity/Q4096104,,m,1967-06-19T00:00:00Z,Los Angeles,Brown,David,,,,,rock music,
http://www.wikidata.org/entity/Q3509314,,f,1906-01-01T00:00:00Z,East Texas,Tucker,Bessie,,,,,,
http://www.wikidata.org/entity/Q3193703,,m,1955-12-08T00:00:00Z,New York City,,,,,,,popular music,http://www.kasimsulton.com/
http://www.wikidata.org/entity/Q3181106,John Boutte,m,1958-11-03T00:00:00Z,New Orleans,,John,,,,,popular music,http://johnboutte.com/
http://www.wikidata.org/entity/Q3499428,,m,1941-05-23T00:00:00Z,Norfolk,Johnson,,,,,,,
http://www.wikidata.org/entity/Q3498845,,m,1964-04-11T00:00:00Z,Greenville,,Steve,,,,,pop music,http://www.steveazar.com
http://www.wikidata.org/entity/Q3195687,,m,1989-05-30T00:00:00Z,Levittown,Covais,Kevin,,,,,popular music,http://www.kevcovais.com/
http://www.wikidata.org/entity/Q3499176,,m,1954-11-27T00:00:00Z,United States of America,Banks,Steven,,,,,,
http://www.wikidata.org/entity/Q4019196,Weston Coppola,m,1990-12-26T00:00:00Z,Los Angeles,,Weston,Nicholas Kim Coppola,Fulton,,,,
http://www.wikidata.org/entity/Q4028076,,f,1923-01-25T00:00:00Z,Kansas City,,Sally,,,,,,
http://www.wikidata.org/entity/Q3189184,,f,1975-12-25T00:00:00Z,New York City,,Julie,,,,,shoegazing,
http://www.wikidata.org/entity/Q3497515,,m,1943-11-30T00:00:00Z,Los Angeles,,Rob,,,,,popular music,http://robgrill.com/
http://www.wikidata.org/entity/Q3849500,,m,1947-05-21T00:00:00Z,Johnson City,Jacoby,Mark,,,,,,
http://www.wikidata.org/entity/Q4093649,,f,1978-08-19T00:00:00Z,Obninsk,,Natasha,,,,,country music,http://natashaborzilova.com
http://www.wikidata.org/entity/Q4009028,,m,1936-03-20T00:00:00Z,Waterville,,Vaughn,,,,,,
http://www.wikidata.org/entity/Q3845802,,f,1947-08-06T00:00:00Z,New York City,McBroom,Marcia,,,,,,http://www.loreleimcbroom.com/family-tree/marciamcbroomsmall
http://www.wikidata.org/entity/Q3543518,,f,1979-11-26T00:00:00Z,Carcar,,,,,,,popular music,
http://www.wikidata.org/entity/Q3840581,,f,1946-05-06T00:00:00Z,Dallas,Roman,Lulu,,,,,,http://www.luluroman.com
http://www.wikidata.org/entity/Q3494651,,f,1952-03-24T00:00:00Z,Salem,,,,,,,play,
http://www.wikidata.org/entity/Q3199826,,m,1978-01-12T00:00:00Z,Anderson,Roe,Kris,,,,,,
http://www.wikidata.org/entity/Q3187937,Michael Jude Christodal,m,1970-10-16T00:00:00Z,Boston,,,,,,,popular music,http://www.judemusic.com/
http://www.wikidata.org/entity/Q3499392,,m,1961-04-18T00:00:00Z,Hawthorne,Hansen,Kelly,,,,,rock music,
http://www.wikidata.org/entity/Q4090508,,m,1939-10-31T00:00:00Z,Camden,Bok,Gordon,,,,,music,http://www.gordonbok.com
http://www.wikidata.org/entity/Q3850381,,f,1975-05-05T00:00:00Z,Petersburg,Hicks,,,,,,,
http://www.wikidata.org/entity/Q3849549,"Mark ""The Shark"" Shelton",m,1957-12-03T00:00:00Z,Wichita,Shelton,Mark,,,,,,
http://www.wikidata.org/entity/Q3528582,,m,1963-09-04T00:00:00Z,Pittsburgh,Aymar,Tim,,,,,rock music,
http://www.wikidata.org/entity/Q3849803,,m,1964-09-22T00:00:00Z,Los Angeles,,,,,,,rock music,
http://www.wikidata.org/entity/Q4087249,,m,1857-01-05T00:00:00Z,Philadelphia,,David,,,,,,
http://www.wikidata.org/entity/Q3181944,,m,1930-01-01T00:00:00Z,Tallulah,,John,,,,,classical music,
http://www.wikidata.org/entity/Q3701365,,m,1941-12-09T00:00:00Z,Little Rock,Hicks,Dan,,,,,music,http://www.danhicks.net/
http://www.wikidata.org/entity/Q3825835,,m,1926-04-09T00:00:00Z,Canton,Miller,Richard,,,,,,
http://www.wikidata.org/entity/Q3847858,,f,1874-02-07T00:00:00Z,New York City,Cahill,Marie,,,,,,
http://www.wikidata.org/entity/Q3843169,,m,1975-08-16T00:00:00Z,New Orleans,Johnson,,,,,,African-American music,
http://www.wikidata.org/entity/Q3498517,00075646255 IPI,m,1951-11-14T00:00:00Z,San Diego,Bishop,Stephen,,,,,popular music,https://www.stephenbishop.com
http://www.wikidata.org/entity/Q3187212,,f,1982-11-14T00:00:00Z,Santa Cruz,Williams,Joy,,,,,popular music,http://www.joywilliams.com
http://www.wikidata.org/entity/Q3820592,R Lachanze Sapp,f,1961-12-16T00:00:00Z,St. Augustine,Sapp,Rhonda,,,Derek Fordjour,,,http://www.lachanze.com/
http://www.wikidata.org/entity/Q4047360,John Andrew Quale,m,1977-01-01T00:00:00Z,Virginia,,Prince,,,,,musical work,http://www.princepoppycock.com/
http://www.wikidata.org/entity/Q3492858,,m,1986-09-07T00:00:00Z,Miami,,,,,,,pop-rap,
http://www.wikidata.org/entity/Q4022352,,f,1980-01-22T00:00:00Z,Los Angeles,Mancini,Hannah,,,,,dance music,
http://www.wikidata.org/entity/Q3530746,,m,1979-02-22T00:00:00Z,Chicago,,Tom,,,,,popular music,
http://www.wikidata.org/entity/Q4018616,Wayne Alan Wilcox,m,1978-12-10T00:00:00Z,Tennessee,Wilcox,Wayne,,,,,,
http://www.wikidata.org/entity/Q3846964,,f,2000-01-01T00:00:00Z,Wayne County,,Margherita,,,,,,
http://www.wikidata.org/entity/Q3194274,Katherine Louella Moffatt,f,1950-11-19T00:00:00Z,Fort Worth,Moffatt,Katherine,,,,,Americana,http://www.katymoffatt.com/
http://www.wikidata.org/entity/Q3827883,Laurel Masse,f,1951-12-29T00:00:00Z,Holland,,Laurel,,,,,,
http://www.wikidata.org/entity/Q3531347,,m,1925-10-30T00:00:00Z,New Orleans,Ridgley,Tommy,,,,,popular music,http://www.tommyridgley.com/
http://www.wikidata.org/entity/Q3497952,"Rob ""The Honeydripper"" Paparozzi",m,1952-10-14T00:00:00Z,Newark,,Rob,,,,,,
http://www.wikidata.org/entity/Q3523639,,m,1954-01-01T00:00:00Z,Spokane,,Theo,,,,,rock music,http://theohakola.com/
http://www.wikidata.org/entity/Q3499280,,m,2000-01-01T00:00:00Z,Missouri,,Steven,,,,,,
http://www.wikidata.org/entity/Q3190470,,m,1994-05-17T00:00:00Z,San Diego,Martin,Justin,,,,,,
http://www.wikidata.org/entity/Q3494419,,m,1958-11-19T00:00:00Z,Chicago,Carson,Terrence,,,,,,
http://www.wikidata.org/entity/Q3830197,,m,1945-02-16T00:00:00Z,Little Rock,Williams,Lenny,,,,,popular music,http://www.lennywilliams.com/
http://www.wikidata.org/entity/Q3201552,Jo-Vaughn Virginie Scott,m,1995-01-20T00:00:00Z,New York City,,Joey,,,,,African-American music,https://www.joeybadass.com/
http://www.wikidata.org/entity/Q4062417,,f,1982-04-26T00:00:00Z,Nevinnomyssk,,Alisa,,,,,,http://apreleva.com/
http://www.wikidata.org/entity/Q4034752,,f,1968-03-09T00:00:00Z,Morton,,,,,,,contemporary R&B,
http://www.wikidata.org/entity/Q3195199,,m,1938-04-19T00:00:00Z,Womelsdorf,Riegel,Kenneth,,,,,,
http://www.wikidata.org/entity/Q3832350,Luh Guccii,m,1991-10-09T00:00:00Z,Centreville,Ray,,,,,,popular music,http://www.iamlilwill.com
http://www.wikidata.org/entity/Q4057460,Gaye Todd,f,1944-03-21T00:00:00Z,Fredericksburg,Todd,Gaye,,,,,music,http://www.adegbalola.com/
http://www.wikidata.org/entity/Q3518890,,m,1941-07-05T00:00:00Z,New York City,Cashman,Terry,,,,,popular music,
http://www.wikidata.org/entity/Q3498014,,m,1951-01-11T00:00:00Z,Grand Rapids,,Charlie,,,,,popular music,
http://www.wikidata.org/entity/Q3208406,Chloe Wang,f,1992-04-18T00:00:00Z,Chicago,Bennet,Chloe,,,Austin Nichols,,,
http://www.wikidata.org/entity/Q3827948,,f,1969-03-10T00:00:00Z,Neuilly-sur-Seine,Berkner,Laurie,,,,,music,http://laurieberkner.com
http://www.wikidata.org/entity/Q4096773,Nina Aleksandrovna Brodskaya,f,1949-12-11T00:00:00Z,Moscow,,Nina,,,,,performing arts,http://ninabrodskaya.com
http://www.wikidata.org/entity/Q3825458,,m,1976-05-03T00:00:00Z,Cincinnati,,Michael,,,,,,
http://www.wikidata.org/entity/Q3830296,,f,1949-10-13T00:00:00Z,Enid,Mitchell,Leona,,,,,,
http://www.wikidata.org/entity/Q3497711,,m,1957-12-09T00:00:00Z,Brawley,Taylor,Steve,,,,,Christian alternative rock,
http://www.wikidata.org/entity/Q4008540,Marvin Sapp,f,1953-10-02T00:00:00Z,Detroit,,Vanessa,,,,,Christian music,
http://www.wikidata.org/entity/Q3493583,,m,1933-01-28T00:00:00Z,Baltimore,,Spiro,,,,,,
http://www.wikidata.org/entity/Q3369143,,f,1965-06-23T00:00:00Z,Manchester,,Patricia,,,,,,
http://www.wikidata.org/entity/Q3829380,,f,1897-11-30T00:00:00Z,Cove,Morse,Lee,,,,,popular music,http://www.leemorse.com
http://www.wikidata.org/entity/Q3183239,,m,1965-02-04T00:00:00Z,Hanover,Spencer,Jon,,,,,popular music,
http://www.wikidata.org/entity/Q3498456,,f,1970-01-01T00:00:00Z,New York,Blythe,Stephanie,,,,,,
http://www.wikidata.org/entity/Q4020211,,m,1948-06-07T00:00:00Z,Buffalo,,Willie,,,,,contemporary folk music,http://www.willienile.com
http://www.wikidata.org/entity/Q3830089,,f,1945-09-29T00:00:00Z,Austin,,Lella,,,,,,
http://www.wikidata.org/entity/Q3827166,,m,1953-06-20T00:00:00Z,Memphis,Riley,Larry,,,,,,
http://www.wikidata.org/entity/Q3372567,Paula Ramona Wright,f,1924-11-23T00:00:00Z,San Francisco,Raymond,Paula,Paul Raymond Wright,,,,,
http://www.wikidata.org/entity/Q4094747,,m,1949-05-25T00:00:00Z,Minsk,Bortkiewicz,Leanid,,,,,popular music,
http://www.wikidata.org/entity/Q4060479,Bernie Lazar Hoffman,m,1934-09-20T00:00:00Z,Joplin,Alamo,Tony,,,Edith Opal Horn,,,
http://www.wikidata.org/entity/Q3195822,,m,1965-03-04T00:00:00Z,Los Angeles,West,Kevin,,,,,,
http://www.wikidata.org/entity/Q4018072,,f,1895-07-30T00:00:00Z,Scranton,Hawley,Wanda,,,,,,
http://www.wikidata.org/entity/Q4057166,,f,1962-07-07T00:00:00Z,Turtas,,Zhanna,,,,,rock music,http://www.aguzarova.ru/
http://www.wikidata.org/entity/Q3531734,,m,1940-03-02T00:00:00Z,Province of Udine,,Tony,,,,,,
http://www.wikidata.org/entity/Q4095216,Beau Mark Bokan,m,1981-11-30T00:00:00Z,Huntington Beach,,Beau,,,Lights Valerie Poxleitner,,heavy metal,
http://www.wikidata.org/entity/Q4096115,"Richard Shaw ""Rick"" Brown",m,1947-04-26T00:00:00Z,Florida,Brown,Richard,,,,,rock music,http://richardshawbrown.com
http://www.wikidata.org/entity/Q4016425,Frankie Cavallo,m,1954-01-12T00:00:00Z,New York City,Cavallo,Frankie,,,,,popular music,
http://www.wikidata.org/entity/Q4357472,Ayla Marie Brown,f,1988-07-28T00:00:00Z,Wrentham,Brown,Ayla,Scott P. Brown,Gail Huff,,,popular music,http://www.aylabrown.com
http://www.wikidata.org/entity/Q4357726,,f,1979-01-01T00:00:00Z,Chittagong,,Monica,,,,,,
http://www.wikidata.org/entity/Q4356725,,m,1957-09-24T00:00:00Z,San Diego,,Tod,,,,,rock music,
http://www.wikidata.org/entity/Q4557216,,f,1904-02-27T00:00:00Z,Englewood,Welch,Elisabeth,,,,,popular music,
http://www.wikidata.org/entity/Q4459467,Villi Tokarev,m,1934-11-11T00:00:00Z,Chernyshev,Tokarev,Willi,,,,,Russian chanson,http://willitokarev.ru
http://www.wikidata.org/entity/Q4470222,Myron W. Whitney,m,1836-09-06T00:00:00Z,Ashby,,Myron,,,,,,
http://www.wikidata.org/entity/Q4499486,Julia Shammas Holter,f,1984-12-18T00:00:00Z,Milwaukee,Holter,Julia,,Carole Shammas,,,alternative rock,http://juliashammasholter.com/
http://www.wikidata.org/entity/Q4402202,Johnny 3 Tears,m,1981-06-24T00:00:00Z,Los Angeles,,Johnny,,,,,,
http://www.wikidata.org/entity/Q4348388,,f,1971-02-01T00:00:00Z,Davenport,Walch,,,,,,,
http://www.wikidata.org/entity/Q4485211,,f,1988-10-19T00:00:00Z,New Jersey,Fischer,Allison,,,,,,
http://www.wikidata.org/entity/Q4442402,,m,1941-09-25T00:00:00Z,New York City,,Jimmy,,,,,dance music,http://www.jimmysturr.com
http://www.wikidata.org/entity/Q4572438,,m,1961-09-17T00:00:00Z,Rankin County,,Ty,,,,,rock music,http://www.tytabor.com
http://www.wikidata.org/entity/Q4382250,,m,1964-10-14T00:00:00Z,Baton Rouge,King,Chris,,,,,music,http://www.christhomasking.com
http://www.wikidata.org/entity/Q4493829,,f,1936-04-20T00:00:00Z,Davisboro,,Colleen,,,,,,
http://www.wikidata.org/entity/Q4353885,,m,1971-03-28T00:00:00Z,New York City,,,,,,,African-American music,http://www.mrcheeksworld.com
http://www.wikidata.org/entity/Q4539268,,m,1886-01-01T00:00:00Z,Kiev Governorate,,Pinchas,,,,,,
http://www.wikidata.org/entity/Q4531870,,m,1941-12-18T00:00:00Z,Taft,,Sam,,,,,popular music,
http://www.wikidata.org/entity/Q4584366,,m,1955-07-12T00:00:00Z,Stuttgart,Dahl,Jeff,,,,,rock music,
http://www.wikidata.org/entity/Q4356200,,f,1970-10-21T00:00:00Z,Ipswich,Ferrick,Melissa,,,,,popular music,http://www.melissaferrick.com
http://www.wikidata.org/entity/Q4355676,,f,1964-08-12T00:00:00Z,North Hollywood,Nicoletti,Angela,,,,,,
http://www.wikidata.org/entity/Q4360977,,f,2000-01-01T00:00:00Z,Long Island,,Talitha,,,,,,
http://www.wikidata.org/entity/Q4482664,Jeffrey Craig Fenholt,m,1951-09-15T00:00:00Z,Ohio,,Jeff,,,,,rock music,http://www.fenholt.com
http://www.wikidata.org/entity/Q4516709,,f,1970-09-23T00:00:00Z,Long Island,Cifarelli,Lucia,,,,,heavy metal,
http://www.wikidata.org/entity/Q4480596,,f,1977-04-29T00:00:00Z,Tucson,,Courtney,,,,,,
http://www.wikidata.org/entity/Q4356958,Roy Lee Johnson Jr.,m,1938-12-31T00:00:00Z,Centralhatchee,Johnson,Lee,,,,,popular music,
http://www.wikidata.org/entity/Q4450151,,f,1972-11-09T00:00:00Z,Eugene,Tucker,Corin,,,Lance P. Bangs,,Riot grrrl,
http://www.wikidata.org/entity/Q4590904,Phil Everly,m,1939-01-19T00:00:00Z,Chicago,Everly,Philip,,,,,,
http://www.wikidata.org/entity/Q4383494,Francisca Valenzuela Méndez,f,1987-03-17T00:00:00Z,San Francisco,Valenzuela,Francisca,,,,,popular music,http://www.franciscavalenzuela.com
http://www.wikidata.org/entity/Q4453755,,m,1934-02-16T00:00:00Z,Okmulgee,Taylor,Ted,,,,,popular music,
http://www.wikidata.org/entity/Q4381016,Ian Blake,m,1970-06-27T00:00:00Z,Long Island,Rosa,Robi,,,,,popular music,http://phantomvox.com/
http://www.wikidata.org/entity/Q4343922,,m,1979-10-12T00:00:00Z,Englewood,,Jordan,,,,,popular music,
http://www.wikidata.org/entity/Q4668139,,m,1921-01-01T00:00:00Z,Fitzgerald,,Abner,,,,,music,
http://www.wikidata.org/entity/Q4572636,,m,1980-05-25T00:00:00Z,Colorado,King,Joe,,,Candice Accola,,rock music,http://joekingofficial.com/
http://www.wikidata.org/entity/Q4662147,Aaron Wayne Kelly,m,1993-04-02T00:00:00Z,Davenport,Kelly,Aaron,,,,,pop music,http://www.aaronkellymusic.com/
http://www.wikidata.org/entity/Q4330560,,m,1934-06-02T00:00:00Z,Chicago,Carter,Johnny,,,,,popular music,
http://www.wikidata.org/entity/Q4378126,Priddy,f,1941-01-22T00:00:00Z,South Bend,Priddy,Nancy,,,,,,http://nancypriddy.com/
http://www.wikidata.org/entity/Q4392731,,f,1961-12-01T00:00:00Z,Tokyo,Honda,Yuka,,,,,music,
http://www.wikidata.org/entity/Q4470088,,f,1927-08-29T00:00:00Z,Miami,Williams,Marion,,,,,African-American music,
http://www.wikidata.org/entity/Q4669138,,m,1939-02-20T00:00:00Z,Corpus Christi,Quintanilla,Abraham,,,,,dance music,
http://www.wikidata.org/entity/Q4441579,,f,1996-03-06T00:00:00Z,Jacksonville,Stehlin,Savannah,,,,,,
http://www.wikidata.org/entity/Q4334036,,m,1889-12-02T00:00:00Z,Reading,,Paul,,,,,,
http://www.wikidata.org/entity/Q4666630,,m,1978-10-16T00:00:00Z,Pecos,Talamantez,Abel,,,,,Cumbia,
http://www.wikidata.org/entity/Q4581380,,m,1944-06-04T00:00:00Z,St. Louis,Skoller,Eddie,,,Sissel Kyrkjebø,,,http://www.skoller.dk/
http://www.wikidata.org/entity/Q4408942,,f,1968-09-03T00:00:00Z,New York City,,,Vidal Sassoon,Beverly Adams,,3.0,,
http://www.wikidata.org/entity/Q4597579,,f,1950-07-14T00:00:00Z,Okemah,,Gwen,,,,,popular music,
http://www.wikidata.org/entity/Q4590522,,m,1947-11-09T00:00:00Z,Seattle,Driscoll,Phil,,,,,Christian music,http://www.phildriscoll.com/
http://www.wikidata.org/entity/Q4347811,,m,1978-02-24T00:00:00Z,Rockville Centre,Nolan,John,,,,,music,http://johnnolanmusic.bandcamp.com/
http://www.wikidata.org/entity/Q4354968,Noral Edwin Whittinghill,m,1913-03-05T00:00:00Z,Montana,Whittinghill,Edwin,,,,,,
http://www.wikidata.org/entity/Q4647941,,m,1950-12-20T00:00:00Z,Walden,,A.,,,,,pop music,
http://www.wikidata.org/entity/Q4348620,Ricky Helton Wilson,m,1953-03-19T00:00:00Z,Athens,Wilson,Helton,,,,,rock music,
http://www.wikidata.org/entity/Q4385933,,f,1981-02-13T00:00:00Z,San Diego,Jensen,,,Ubolratana Mahidol,,,,
http://www.wikidata.org/entity/Q4535378,,f,1909-01-01T00:00:00Z,New York City,,Edwina,,,,,,
http://www.wikidata.org/entity/Q4447594,,f,1923-08-12T00:00:00Z,New York City,,Jean,,,,,,
http://www.wikidata.org/entity/Q4455554,,f,1988-04-13T00:00:00Z,New Canaan,Williams,Allison,Brian Douglas Williams,,Richard Rafael Van Veen,,,
http://www.wikidata.org/entity/Q4443441,,m,1976-10-16T00:00:00Z,Lansing,,Casey,,,,,,http://www.caseystratton.com
http://www.wikidata.org/entity/Q4479007,,m,1951-06-12T00:00:00Z,New York City,,,,,,,,http://www.jaiuttal.com/
http://www.wikidata.org/entity/Q4398706,,f,1985-08-16T00:00:00Z,Houston,,,,,,,popular music,
http://www.wikidata.org/entity/Q4497101,,m,1966-05-10T00:00:00Z,Oakland,Haley,Paige,,,,,electronic music,
http://www.wikidata.org/entity/Q4394418,,m,1973-10-15T00:00:00Z,Evansville,Riggs,Dax,,,,,blues,
http://www.wikidata.org/entity/Q4661961,,m,1980-11-01T00:00:00Z,Indianapolis,Deer,Aaron,,,,,rock music,http://www.aaronfdeer.com
http://www.wikidata.org/entity/Q4477966,,f,1954-02-24T00:00:00Z,Kyiv,,,,,,,Q4145692,http://yspenskaya.ru
http://www.wikidata.org/entity/Q4357241,Cynthia Leigh Wilson,f,1957-02-28T00:00:00Z,Athens,Wilson,Cynthia,,,,,rock music,
http://www.wikidata.org/entity/Q4590889,,m,1937-02-01T00:00:00Z,Brownie,Everly,Don,,,Venetia Stevenson,,,
http://www.wikidata.org/entity/Q4352338,,m,1834-04-06T00:00:00Z,New Haven,Danks,,,,,,,
http://www.wikidata.org/entity/Q4408897,,m,1958-04-26T00:00:00Z,Volzhsky,,Sergey,,,,,popular music,
http://www.wikidata.org/entity/Q4586663,Robert Peter Schneider,m,1971-03-09T00:00:00Z,Cape Town,Schneider,Robert Peter,,,,,popular music,
http://www.wikidata.org/entity/Q4522912,,f,1986-08-16T00:00:00Z,Coffeeville,Shepherd,Ashton,,,,,pop music,
http://www.wikidata.org/entity/Q4523252,,m,1947-04-12T00:00:00Z,Birobidzhan,,,,,,,,http://www.zinovy.com/zinovy/
http://www.wikidata.org/entity/Q4506725,,m,1958-12-11T00:00:00Z,Odessa,,Viktor,,,,,popular music,http://victorchaika.ru
http://www.wikidata.org/entity/Q4454539,,m,1982-08-14T00:00:00Z,Virginia Beach,White,Matthew,,,,,popular music,http://www.matthewewhite.com/
http://www.wikidata.org/entity/Q4662047,,m,1983-05-08T00:00:00Z,Toronto,Goldstein,Aaron,,,,,,
http://www.wikidata.org/entity/Q4384376,,m,1972-10-03T00:00:00Z,Society Hill,,G.,,,,,,http://philadelphonic.com/
http://www.wikidata.org/entity/Q4348188,Georgia LaPiere,f,1926-06-09T00:00:00Z,Kensett,Holt,Georgia,,,,,pop music,
http://www.wikidata.org/entity/Q4497038,,m,1958-12-22T00:00:00Z,Louisville,,David,,,,,pop music,http://www.davidheavener.com/
http://www.wikidata.org/entity/Q4577759,,m,1975-08-20T00:00:00Z,United States of America,,Rob,,,,,heavy metal,
http://www.wikidata.org/entity/Q4882948,,f,1948-10-23T00:00:00Z,Detroit,Woods,,,,,,,
http://www.wikidata.org/entity/Q4833780,BC Camplight,m,1980-05-31T00:00:00Z,New Jersey,,B.,,,,,rock music,http://bccamplightmusic.com/
http://www.wikidata.org/entity/Q4864481,,m,1950-06-25T00:00:00Z,Altoona,McCauley,Barry,,,,,,
http://www.wikidata.org/entity/Q4863642,,m,1956-06-10T00:00:00Z,Washington,,,,,,,contemporary R&B,
http://www.wikidata.org/entity/Q4871721,,m,1981-06-30T00:00:00Z,Rochester,Utecht,Ben,,,,,,http://www.benutechtmusic.com
http://www.wikidata.org/entity/Q4895019,,m,1933-07-23T00:00:00Z,St. Louis,,Bert,,,,,,
http://www.wikidata.org/entity/Q4858996,,f,1947-11-25T00:00:00Z,Camden,Ingram,Barbara,,,,,popular music,
http://www.wikidata.org/entity/Q4848359,,f,1988-02-06T00:00:00Z,Anderson,,Bailey,,,,,,
http://www.wikidata.org/entity/Q4875441,Nea Marshall Kudi Ngwa,m,1981-03-20T00:00:00Z,Cameroon,,Bebe,,,,,,http://www.bebezaharabenet.com/
http://www.wikidata.org/entity/Q4896472,,f,1922-07-06T00:00:00Z,New Orleans,Griffin,Bessie,,,,,,
http://www.wikidata.org/entity/Q4859135,Barbara Diane Martin Richardson,f,1943-06-01T00:00:00Z,Detroit,Martin,Barbara,,,,,popular music,
http://www.wikidata.org/entity/Q4874636,,f,1958-11-04T00:00:00Z,New Orleans,Johnson,,,,,,,
http://www.wikidata.org/entity/Q4888380,,m,1768-09-12T00:00:00Z,London,Carr,Benjamin,Joseph Carr,,,,,
http://www.wikidata.org/entity/Q4895262,Bertram Jacobson,m,1914-12-30T00:00:00Z,Atlanta,Parks,Bert,,,,,,
http://www.wikidata.org/entity/Q4838411,,m,1916-01-28T00:00:00Z,Elberton,Tate,,,,,,,
http://www.wikidata.org/entity/Q4865095,,m,1972-12-01T00:00:00Z,Greenville,Millard,Bart,,,,,Christian music,http://bartmillard.org/
http://www.wikidata.org/entity/Q4885694,,m,1914-10-29T00:00:00Z,Chicago,Gage,Ben,,,Esther Jane Williams,,,
http://www.wikidata.org/entity/Q4863349,,m,1958-07-10T00:00:00Z,Columbus,,,,,,,blues,
http://www.wikidata.org/entity/Q4827377,,f,1954-06-28T00:00:00Z,Knoxville,Barber,Ava,,,,,pop music,http://www.avabarber.com/index.html
http://www.wikidata.org/entity/Q4864536,,m,1927-03-30T00:00:00Z,New York City,Morell,Barry,,,,,,
http://www.wikidata.org/entity/Q4864909,,m,1909-02-12T00:00:00Z,New Haven,Wood,Barry,,,,,orchestra,
http://www.wikidata.org/entity/Q4893285,B. Jackson,m,1959-07-11T00:00:00Z,Stamford,Jackson,Bernard,,,,,contemporary R&B,
http://www.wikidata.org/entity/Q4822998,Nathaniel Austin Brown,m,1985-11-22T00:00:00Z,Tarzana,Brown,Austin,,,,,,http://www.austinbrown.com
http://www.wikidata.org/entity/Q4878636,,f,1978-09-01T00:00:00Z,San Clemente,,,,,,,Christian music,http://beckahshae.com
http://www.wikidata.org/entity/Q4877401,,m,1950-01-06T00:00:00Z,Houston,Williams,Beau,,,,,Christian music,
http://www.wikidata.org/entity/Q4889994,,m,1948-05-03T00:00:00Z,Waco,Hester,Benny,,,,,Christian music,http://www.bennyhester.com/
http://www.wikidata.org/entity/Q4859080,,f,1928-03-02T00:00:00Z,Hollywood,Lang,Barbara,,,,,,
http://www.wikidata.org/entity/Q4878832,,f,1950-01-24T00:00:00Z,Bartlesville,Hobbs,Becky,,,,,pop music,http://www.beckyhobbs.com
