musician,birthDate,familyNameLabel,givenNameLabel,numberOfChildren,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q180408,1931-10-15T00:00:00Z,Cole,Freddy,,http://www.freddycole.com,,,,1952-01-01T00:00:00Z,,,Muse Records
http://www.wikidata.org/entity/Q170576,1975-12-17T00:00:00Z,Jovovich,Milla,2,https://www.millaj.com/,,Serbs,,1988-01-01T00:00:00Z,MillaJovovich,Milla-jovovich,SBK Records
http://www.wikidata.org/entity/Q163211,1958-09-19T00:00:00Z,Ford,Lita,,http://www.litafordonline.com,,,,1975-01-01T00:00:00Z,litaford,Lita-ford,Mercury Records
http://www.wikidata.org/entity/Q164060,1981-06-01T00:00:00Z,,Brandi,,http://www.brandicarlile.com/,,,,2004-01-01T00:00:00Z,brandicarlile,,Columbia Records
http://www.wikidata.org/entity/Q175104,1979-02-21T00:00:00Z,Hewitt,Love,2,http://www.jenniferlovehewittonline.com/,Pacific Palisades,,Catholic Church,1992-01-01T00:00:00Z,TheReal_Jlh,,Atlantic Records
http://www.wikidata.org/entity/Q257150,1974-12-03T00:00:00Z,Taylor,Trina,,http://oh-trina.com,,African Americans,,1998-01-01T00:00:00Z,trinarockstarr,Trina,Slip-n-Slide Records
http://www.wikidata.org/entity/Q263670,1983-12-02T00:00:00Z,Kramer,Jana,,http://www.janakramer.com/,,,,2002-01-01T00:00:00Z,kramergirl,Jana-kramer,Elektra
http://www.wikidata.org/entity/Q255786,1902-07-26T00:00:00Z,Allen,Gracie,,,,,,,,,
http://www.wikidata.org/entity/Q258399,1964-02-03T00:00:00Z,Berg,,,,,,,1982-01-01T00:00:00Z,,,RCA Records Nashville
http://www.wikidata.org/entity/Q264011,1922-09-29T00:00:00Z,Scott,,,,,,,1942-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q264320,1991-03-25T00:00:00Z,Gabriel,,,http://seychellegabrielfan.com/,,,,,seychellegab,,
http://www.wikidata.org/entity/Q265872,1945-06-01T00:00:00Z,,Frederica,,http://www.fredericavonstade.com/,,,,1970-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q255233,1950-05-05T00:00:00Z,,,,http://googooshconcerts.com/,,,Shia Islam,1953-01-01T00:00:00Z,,Googoosh,Avang Music
http://www.wikidata.org/entity/Q260611,1996-10-03T00:00:00Z,Tishler,Adair,,,,,,2003-01-01T00:00:00Z,AdairRTishler,,
http://www.wikidata.org/entity/Q260782,1965-03-18T00:00:00Z,,,,http://DYANNALAUREN.COM,,,,,DyannaLauren,,
http://www.wikidata.org/entity/Q262659,1981-02-20T00:00:00Z,,,,http://www.majandra.com/,,,,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q256056,1972-10-11T00:00:00Z,,Isis,,http://www.isisgee.com,Los Angeles,,,,,Isis-gee,Universal Music Group
http://www.wikidata.org/entity/Q263501,1950-01-16T00:00:00Z,Allen,Debbie,,http://www.debbieallendanceacademy.com,,African Americans,,,msdebbieallen,,
http://www.wikidata.org/entity/Q259825,1972-09-06T00:00:00Z,Rose,Noni,,http://www.anikanonirose.com/,,African Americans,,,,Anika-noni-rose,
http://www.wikidata.org/entity/Q260331,1992-05-21T00:00:00Z,Olson,Olivia,,,,,,2003-01-01T00:00:00Z,,,independent music
http://www.wikidata.org/entity/Q259206,1939-11-23T00:00:00Z,Everett,Betty,,,,African Americans,,1957-01-01T00:00:00Z,,,Cobra Records
http://www.wikidata.org/entity/Q256677,1947-02-06T00:00:00Z,Rovell,Sandra,,http://marilynwilsonrutherford.com/,,,,1961-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q262838,1969-07-07T00:00:00Z,Summer,,,,,African Americans,,1983-01-01T00:00:00Z,IAmCreeSummer,,A&M Records
http://www.wikidata.org/entity/Q262507,1938-08-08T00:00:00Z,Stevens,Connie,,http://conniestevens.com,,,,1955-01-01T00:00:00Z,conniestevens8,,Bell Records
http://www.wikidata.org/entity/Q255158,1942-12-03T00:00:00Z,,David,,,,,,,,,
http://www.wikidata.org/entity/Q257840,1937-06-02T00:00:00Z,Jones,Jimmy,,,,African Americans,,1954-01-01T00:00:00Z,,,Bell Records
http://www.wikidata.org/entity/Q255378,1928-08-16T00:00:00Z,Blyth,Ann,,,Santa Fe,,,1944-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q259055,1990-03-08T00:00:00Z,,,,http://www.kristiniadebarge.com,,,,2003-01-01T00:00:00Z,kristinia,Kristinia-debarge,Babyface
http://www.wikidata.org/entity/Q255565,1933-04-26T00:00:00Z,Burnett,Carol,,,,,,,,,
http://www.wikidata.org/entity/Q263772,1954-03-16T00:00:00Z,Wilson,Nancy,,,,,,1974-01-01T00:00:00Z,NancyWilson,,
http://www.wikidata.org/entity/Q258750,1975-10-03T00:00:00Z,Simpson,,,http://www.indiaarie.com,,African Americans,,1999-01-01T00:00:00Z,indiaarie,,Motown
http://www.wikidata.org/entity/Q259129,1991-03-29T00:00:00Z,McFarland,Hayley,,,Burbank,,,2006-01-01T00:00:00Z,poorlilhayley,,
http://www.wikidata.org/entity/Q264960,1968-10-13T00:00:00Z,Campbell,Tisha,,,,African Americans,,1977-01-01T00:00:00Z,TishaCampblMrtn,,Capitol Records
http://www.wikidata.org/entity/Q257083,1953-07-29T00:00:00Z,,Patti,,,,,,1970-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q256732,1966-07-29T00:00:00Z,McBride,Martina,,http://www.martinamcbride.com,,German Americans,,1988-01-01T00:00:00Z,martinamcbride,,RCA Records
http://www.wikidata.org/entity/Q255794,1931-09-04T00:00:00Z,Gaynor,Mitzi,,http://www.missmitzigaynor.com/,,,,1949-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q259047,1997-08-05T00:00:00Z,Holt,Olivia,,http://oliviaholt.com/,Los Angeles,Swedish American,,2009-01-01T00:00:00Z,Olivia_Holt,Olivia-holt,Hollywood Records
http://www.wikidata.org/entity/Q257456,1820-03-25T00:00:00Z,Crosby,Fanny,,,,,Methodism,,,Fanny-crosby,
http://www.wikidata.org/entity/Q260918,1945-04-29T00:00:00Z,Terrell,,,,,African Americans,,1959-01-01T00:00:00Z,,,Scepter Records
http://www.wikidata.org/entity/Q256117,1912-11-21T00:00:00Z,Powell,Eleanor,,,,,,1928-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q264654,1981-03-13T00:00:00Z,,April,,,,,,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q256708,1984-09-16T00:00:00Z,Bryan,Sabrina,,http://www.sabrinabryan.com/,,,,1996-01-01T00:00:00Z,,,Walt Disney Records
http://www.wikidata.org/entity/Q259295,1978-02-05T00:00:00Z,,,,https://www.myspace.com/vastaireofcanox,,,,2000-01-01T00:00:00Z,VASTAIRE2090,,Definitive Jux
http://www.wikidata.org/entity/Q260264,1897-01-22T00:00:00Z,,Rosa,,,,,,1912-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q264596,1931-02-06T00:00:00Z,Olander,Lucille,,,,,,1951-01-01T00:00:00Z,mamievandoren,,Jubilee Records
http://www.wikidata.org/entity/Q260649,1966-03-10T00:00:00Z,Brickell,Edie,,http://www.ediebrickell.com/,,,,1985-01-01T00:00:00Z,,,Geffen Records
http://www.wikidata.org/entity/Q261990,1959-06-02T00:00:00Z,Lunch,Lydia,,http://www.lydia-lunch.net,,,,1976-01-01T00:00:00Z,,,ZE Records
http://www.wikidata.org/entity/Q260312,1889-05-17T00:00:00Z,Gibson,Dorothy,,,,,,1906-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q264610,1984-03-30T00:00:00Z,,Anna,,http://www.annanalick.com/,,,,2003-01-01T00:00:00Z,realanna_nalick,Anna-nalick,Epic
http://www.wikidata.org/entity/Q255222,1902-02-08T00:00:00Z,Jones,Bessie,,,,,,,,,
http://www.wikidata.org/entity/Q261865,1947-08-31T00:00:00Z,Marshall,Mona,,http://www.monamarshall.net/MonaMarshallHOME.html,,,,1972-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q263117,1980-01-22T00:00:00Z,Wright,Liz,,http://www.lizzwright.net/,,African Americans,,,lizzwrightmusic,Lizz-wright,Verve Records
http://www.wikidata.org/entity/Q262396,1981-01-22T00:00:00Z,Ford,Willa,,http://www.willa-ford.org/,,,,1999-01-01T00:00:00Z,WillaFord,Willa-ford,Atlantic Records
http://www.wikidata.org/entity/Q260504,1921-06-08T00:00:00Z,Warfield,Sandra,,,,,,,,,
http://www.wikidata.org/entity/Q255577,1901-01-14T00:00:00Z,Daniels,Bebe,,,,,,,,,
http://www.wikidata.org/entity/Q258717,2000-01-01T00:00:00Z,,,,http://www.abstractrude.com,,,,1992-01-01T00:00:00Z,,,Rhymesayers Entertainment
http://www.wikidata.org/entity/Q259429,1963-09-01T00:00:00Z,Phillips,Grant,,http://www.grantleephillips.com/,,,,1987-01-01T00:00:00Z,grantleetweets,Grant-lee-phillips,Rounder Records
http://www.wikidata.org/entity/Q255129,1986-06-06T00:00:00Z,Carter,Leslie,,http://www.leslie-carter.com/,,,,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q263241,1910-06-13T00:00:00Z,Wickes,Mary,,,,,,1934-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q259964,1903-06-16T00:00:00Z,,Ona,,,,,,,,,
http://www.wikidata.org/entity/Q266006,1973-12-12T00:00:00Z,,Paz,,,,Armenian American,,,PazLenchantin,,
http://www.wikidata.org/entity/Q255697,1958-01-26T00:00:00Z,Baker,Anita,,http://anitabakermusic.com/,,African Americans,,1979-01-01T00:00:00Z,IAMANITABAKER,Anita-baker,Ariola
http://www.wikidata.org/entity/Q264326,1993-12-22T00:00:00Z,Lohan,Ali,,http://alianalohan.org/,New York City,,,1998-01-01T00:00:00Z,AliDeeLohan,,Interscope Records
http://www.wikidata.org/entity/Q263518,1932-03-23T00:00:00Z,,,,http://www.louisiana-red.com,,African Americans,,1949-01-01T00:00:00Z,,Louisiana-red,Chess Records
http://www.wikidata.org/entity/Q257308,1943-06-30T00:00:00Z,Ballard,Florence,,,,African Americans,,,,Florence-ballard,ABC Records
http://www.wikidata.org/entity/Q258761,1967-04-17T00:00:00Z,,Liz,,http://www.lizphair.com,,,,1990-01-01T00:00:00Z,lizphairmusic,Liz-phair,Matador Records
http://www.wikidata.org/entity/Q258498,1949-05-28T00:00:00Z,Williams,Wendy,,,,,,1978-01-01T00:00:00Z,,Wendy-o-williams,Passport Records
http://www.wikidata.org/entity/Q259379,1981-06-09T00:00:00Z,,Anoushka,,http://www.anoushkashankar.com/,,,,1995-01-01T00:00:00Z,,Anoushka-shankar,Angel
http://www.wikidata.org/entity/Q258228,1931-05-31T00:00:00Z,Verrett,Shirley,,http://shirleyverrett.com/,,African Americans,,1957-01-01T00:00:00Z,,Shirley-verrett,
http://www.wikidata.org/entity/Q259325,1932-01-01T00:00:00Z,,Swen,,,,,,,,,
http://www.wikidata.org/entity/Q265661,1982-09-19T00:00:00Z,,Columbus,,,,African Americans,,,,Columbus-short,
http://www.wikidata.org/entity/Q266109,1994-08-21T00:00:00Z,Emerson,Jacqueline,,http://www.jackieemerson.com,Los Angeles,,,2006-01-01T00:00:00Z,jackie_emerson,,Walt Disney Records
http://www.wikidata.org/entity/Q259850,1974-11-19T00:00:00Z,,,,,,African Americans,,1992-01-01T00:00:00Z,,,Duck Down Music Inc.
http://www.wikidata.org/entity/Q262446,1985-05-02T00:00:00Z,,,,http://www.ohlandmusic.com/,,,,2008-01-01T00:00:00Z,ohlandmusic,Oh-land,Epic
http://www.wikidata.org/entity/Q257764,1981-09-04T00:00:00Z,Sturm,Lacey,,http://laceysturm.com/,,,,2000-01-01T00:00:00Z,LaceySturm,,J Records
http://www.wikidata.org/entity/Q262738,1951-07-23T00:00:00Z,McClurg,Edie,,http://www.ediemc.com/,,,,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q258053,1950-06-19T00:00:00Z,Wilson,Ann,,http://www.annwilsonofheart.com/,,,,1967-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q256038,1963-07-22T00:00:00Z,,Emily,,http://www.indigogirls.com/,,,,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q261812,1986-06-27T00:00:00Z,Bell,Drake,,http://www.drakebell.com,,,,1994-01-01T00:00:00Z,DrakeBell,Drake-bell,Nick Records
http://www.wikidata.org/entity/Q257182,1951-12-29T00:00:00Z,Elliman,Yvonne,,http://www.yvonneelliman.com,,,,1970-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q255969,1993-10-09T00:00:00Z,McCreery,Scotty,,http://www.scottymccreery.com,,,Christianity,2011-01-01T00:00:00Z,SMcCreeryAI10,,Interscope Records
http://www.wikidata.org/entity/Q254789,1967-10-29T00:00:00Z,Fisher,Joely,3,,Los Angeles,,,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q258503,1963-12-23T00:00:00Z,Harnell,Jess,,http://www.freewebs.com/jessharnell/,,,,1987-01-01T00:00:00Z,,Jess-harnell,
http://www.wikidata.org/entity/Q259459,1974-12-16T00:00:00Z,Jiniya,Damond,,,,,,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q261754,1954-06-10T00:00:00Z,Seeman,Roxanne,,http://www.noanoamusic.com,,,,,,,
http://www.wikidata.org/entity/Q260099,1929-04-01T00:00:00Z,Powell,Jane,,,,,,1944-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q258846,1954-11-08T00:00:00Z,Jones,Rickie,,https://www.rickieleejones.com/,,,,1979-01-01T00:00:00Z,RickieLeeJones,Rickie-lee-jones,Warner Bros. Records
http://www.wikidata.org/entity/Q266057,1993-04-15T00:00:00Z,Martin,Madeleine,,,,,,2000-01-01T00:00:00Z,,Madeleine-martin,
http://www.wikidata.org/entity/Q262531,1928-08-16T00:00:00Z,,,,http://www.steveandeydie.com,,,,1950-01-01T00:00:00Z,,,Coral
http://www.wikidata.org/entity/Q257389,1907-02-27T00:00:00Z,Rinker,Mildred,,,De Smet,Coeur d'Alene people,,,,Mildred-bailey,Vocalion
http://www.wikidata.org/entity/Q257243,1968-12-05T00:00:00Z,Cho,Margaret,,http://margaretcho.com,,,,1993-01-01T00:00:00Z,margaretcho,,
http://www.wikidata.org/entity/Q258900,1954-06-11T00:00:00Z,,Johnny,,http://www.johnnyneel.com/,,,,1966-01-01T00:00:00Z,,Johnny-neel,
http://www.wikidata.org/entity/Q255730,1980-12-19T00:00:00Z,Sokoloff,Marla,,,,,,,marlasok,,
http://www.wikidata.org/entity/Q258140,1966-05-12T00:00:00Z,,,,http://www.bebelgilberto.com,,,,1977-01-01T00:00:00Z,bebelgilberto,,Crammed Discs
http://www.wikidata.org/entity/Q262332,1974-02-24T00:00:00Z,Somerville,Bonnie,,,,,,1998-01-01T00:00:00Z,BonSomerville,,
http://www.wikidata.org/entity/Q259572,1976-09-23T00:00:00Z,Marina,Anya,,http://www.anyamarina.com,,,,2004-01-01T00:00:00Z,anyamarina,,Chop Shop Records
http://www.wikidata.org/entity/Q257302,1981-03-11T00:00:00Z,,,,,,African Americans,,1993-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q256884,1980-07-10T00:00:00Z,,Thomas,,,,,,,TINBand,,
http://www.wikidata.org/entity/Q263696,1932-04-01T00:00:00Z,Reynolds,Mary,,http://www.debbiereynolds.com/,,,Church of the Nazarene,1948-01-01T00:00:00Z,,Debbie-reynolds,MGM Records
http://www.wikidata.org/entity/Q265202,1959-07-10T00:00:00Z,West,Sandy,,,,,,1975-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q295502,1987-02-05T00:00:00Z,Criss,Darren,,http://www.darrencriss.com/,,,,1997-01-01T00:00:00Z,DarrenCriss,Darren-criss,Sony Music
http://www.wikidata.org/entity/Q295148,1953-08-27T00:00:00Z,,Peter,,,Los Angeles,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q295153,1959-07-11T00:00:00Z,Sambora,Richard Stephen,,http://www.bonjovi.com,,,,1977-01-01T00:00:00Z,TheRealSambora,,Mercury Records
http://www.wikidata.org/entity/Q292355,1945-07-26T00:00:00Z,Davis,Betty,,,,African Americans,,1979-01-01T00:00:00Z,,Betty-davis,Island Records
http://www.wikidata.org/entity/Q299331,1921-01-31T00:00:00Z,Lanza,Alfred,,http://www.lanzalegend.com,,,,1944-01-01T00:00:00Z,,Mario-lanza,RCA Victor
http://www.wikidata.org/entity/Q293176,1939-08-18T00:00:00Z,,Molly,,,,,,,,,Capitol Records
http://www.wikidata.org/entity/Q298371,1984-09-03T00:00:00Z,Hedlund,Garrett,,,,,,2003-01-01T00:00:00Z,,Garrett-hedlund,
http://www.wikidata.org/entity/Q294979,1979-08-21T00:00:00Z,,,,http://www.iamkelis.com/,,African Americans,,1998-01-01T00:00:00Z,iamkelis,Kelis,Virgin Records
http://www.wikidata.org/entity/Q310292,1952-11-03T00:00:00Z,Cummings,Jonah,4,,,English American,,1984-01-01T00:00:00Z,,Jim-cummings,
http://www.wikidata.org/entity/Q295120,1973-12-08T00:00:00Z,Taylor,Corey,,https://www.thecoreytaylor.com/,,,,1990-01-01T00:00:00Z,CoreyTaylorRock,,Roadrunner Records
http://www.wikidata.org/entity/Q297816,1925-12-08T00:00:00Z,Davis,Sammy,4,http://www.sammydavis-jr.com/,,American Jews,,1928-01-01T00:00:00Z,,Sammy-davis-jr,Decca
http://www.wikidata.org/entity/Q302596,1931-04-05T00:00:00Z,Clement,Jack,,http://www.cowboyjackclement.com,,,,1953-01-01T00:00:00Z,,,Sun Records
http://www.wikidata.org/entity/Q297442,1907-05-01T00:00:00Z,Smith,Kate,,,,,,,,,Savoy Records
http://www.wikidata.org/entity/Q296872,1946-09-01T00:00:00Z,Gibb,Barry Alan,,http://www.barrygibb.com,,,,1955-01-01T00:00:00Z,,,MCA Records
http://www.wikidata.org/entity/Q292432,1984-03-09T00:00:00Z,,Priscilla,,http://www.priscillaahn.com,,,,2003-01-01T00:00:00Z,PriscillaAhn,Priscilla-ahn,Blue Note Records
http://www.wikidata.org/entity/Q310476,1904-05-21T00:00:00Z,Waller,Thomas,,,,African Americans,,1918-01-01T00:00:00Z,,,RCA Victor
http://www.wikidata.org/entity/Q292081,1942-10-22T00:00:00Z,Funicello,Annette,3,,,,,1954-01-01T00:00:00Z,,Annette-funicello,
http://www.wikidata.org/entity/Q310170,1942-06-03T00:00:00Z,Mayfield,Curtis,,,,African Americans,,1956-01-01T00:00:00Z,,,Charly Records
http://www.wikidata.org/entity/Q310357,1963-08-01T00:00:00Z,Ivey,Artis,,http://coolioworld.com/,,African Americans,,1987-01-01T00:00:00Z,coolio,Coolio,Warner Bros. Records
http://www.wikidata.org/entity/Q309725,1941-05-13T00:00:00Z,,Ritchie,,http://www.ritchievalens.com/,,Mexican American,Catholicism,1957-01-01T00:00:00Z,,,Del-Fi
http://www.wikidata.org/entity/Q309843,1976-02-29T00:00:00Z,Atkins,Bruce,,http://www.jarule.net,,African Americans,,1993-01-01T00:00:00Z,Ruleyork,,Mpire Music Group
http://www.wikidata.org/entity/Q300479,1948-09-27T00:00:00Z,Martinez,Adolph,,http://www.amartinez.com/,,,,,,,
http://www.wikidata.org/entity/Q292521,1932-09-09T00:00:00Z,,Nedda,,,,,,,,,
http://www.wikidata.org/entity/Q301061,1973-05-29T00:00:00Z,Norman,,,http://bebonorman.com/,,,,1995-01-01T00:00:00Z,,Bebo-norman,BEC Recordings
http://www.wikidata.org/entity/Q310166,1979-06-05T00:00:00Z,,Peter,,http://petewentz.com/,,,,1993-01-01T00:00:00Z,petewentz,,DCD2 Records
http://www.wikidata.org/entity/Q309888,1970-08-19T00:00:00Z,Cartagena,Joseph,,http://www.fat-joe.com/,,,,1992-01-01T00:00:00Z,joeycrackts,Fat-joe,Big Beat Records
http://www.wikidata.org/entity/Q298360,1997-08-16T00:00:00Z,,,,http://www.greyson-official.com/,,,,2010-01-01T00:00:00Z,greysonchance,,eleveneleven
http://www.wikidata.org/entity/Q306505,1918-04-04T00:00:00Z,Neal,Abbie,,,,,,,,,
http://www.wikidata.org/entity/Q309788,1949-12-15T00:00:00Z,Johnson,Don,,,,,,1970-01-01T00:00:00Z,DonJohnson,,
http://www.wikidata.org/entity/Q302400,1941-01-24T00:00:00Z,Neville,Aaron,,http://aaronneville.com/,,African Americans,,1960-01-01T00:00:00Z,aaronneville,Aaron-neville,Bell Records
http://www.wikidata.org/entity/Q304851,1947-05-28T00:00:00Z,Sklar,Leland,,,,,,1962-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q302280,1972-04-13T00:00:00Z,Lewis,Aaron,,http://www.aaronlewismusic.com,,,,1990-01-01T00:00:00Z,AaronLewisMusic,Aaron-lewis,Flip Records
http://www.wikidata.org/entity/Q292361,1909-05-27T00:00:00Z,Hope,Dolores,4,,,,Catholicism,1929-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q292373,1948-12-25T00:00:00Z,Mandrell,Barbara,,http://www.barbara-mandrell.com/,,,,1959-01-01T00:00:00Z,,Barbara-mandrell,Epic
http://www.wikidata.org/entity/Q298694,1971-03-02T00:00:00Z,,,,http://smithgarrproductions.com,,,,1992-01-01T00:00:00Z,methodman,Method-man,Def Jam Recordings
http://www.wikidata.org/entity/Q295919,1931-01-22T00:00:00Z,Cook,Samuel,,,,African Americans,,1950-01-01T00:00:00Z,,,Specialty
http://www.wikidata.org/entity/Q304436,1941-09-26T00:00:00Z,Frizzell,David,,http://www.davidfrizzell.com,,,,1959-01-01T00:00:00Z,,David-frizzell,Warner Bros. Records
http://www.wikidata.org/entity/Q291041,1953-12-12T00:00:00Z,,Dave,,,,,,1969-01-01T00:00:00Z,DaveMeniketti,Dave-meniketti,
http://www.wikidata.org/entity/Q292092,1967-11-01T00:00:00Z,Hawkins,Sophie,,http://www.sophiebhawkins.com/,,,,1990-01-01T00:00:00Z,therealsophieb,Sophie-b-hawkins,Sony Music
http://www.wikidata.org/entity/Q299282,1962-07-13T00:00:00Z,Kenny,Tom,2,,Syracuse,,Catholic Church,1981-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q310429,1994-04-18T00:00:00Z,Arias,Moisés,,,,,,2005-01-01T00:00:00Z,ImNotMoises,,
http://www.wikidata.org/entity/Q296370,1953-10-11T00:00:00Z,Morse,David,,,Philadelphia,,,1980-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q302762,1943-06-17T00:00:00Z,Pincus,Barry Alan,,http://www.manilow.com,Brooklyn,,atheism,1964-01-01T00:00:00Z,barrymanilow,Barry-manilow,Arista
http://www.wikidata.org/entity/Q310295,1925-12-13T00:00:00Z,Van Dyke,Richard Wayne,,,Malibu,,,1947-01-01T00:00:00Z,,Dick-van-dyke,Jamie Records
http://www.wikidata.org/entity/Q292623,1981-05-03T00:00:00Z,Franklin,Farrah,,,,African Americans,,1999-01-01T00:00:00Z,FarrahFranklin,,Columbia Records
http://www.wikidata.org/entity/Q304689,1997-01-21T00:00:00Z,Shada,Jeremy,,,Burbank,,,2004-01-01T00:00:00Z,JeremyShada,,
http://www.wikidata.org/entity/Q309838,1967-08-22T00:00:00Z,Staley,Thomas,,http://www.layne-staley.com,,,,1984-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q299881,1924-04-21T00:00:00Z,Ward,Mae,,,,,,1931-01-01T00:00:00Z,,Clara-ward,Duke Records
http://www.wikidata.org/entity/Q305030,1986-04-01T00:00:00Z,Scott,Dawn,,http://ladyantebellum.com/,,,,2006-01-01T00:00:00Z,,,EMI
http://www.wikidata.org/entity/Q301864,1941-07-19T00:00:00Z,Carr,Vikki,,http://www.vikkicarr.com/,,,,1962-01-01T00:00:00Z,,,Liberty
http://www.wikidata.org/entity/Q296729,1926-08-03T00:00:00Z,Benedetto,Anthony,,http://www.tonybennett.com,New York City,,,1945-01-01T00:00:00Z,itstonybennett,Tony-bennett,Columbia Records
http://www.wikidata.org/entity/Q309900,1955-08-19T00:00:00Z,Gallagher,Peter,,http://www.petergallagher.com,,Irish Americans,,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q293590,1974-11-28T00:00:00Z,,Allen,,http://www.apldeapnews.com,,,,1988-01-01T00:00:00Z,apl_de,,Ruthless Records
http://www.wikidata.org/entity/Q296537,1946-02-02T00:00:00Z,Clark,Blake,,,,,,,,,
http://www.wikidata.org/entity/Q302860,1958-07-03T00:00:00Z,Tippin,Aaron,,http://www.aarontippin.com,,,,1990-01-01T00:00:00Z,TippinAaron,,RCA Records Nashville
http://www.wikidata.org/entity/Q310116,1981-02-17T00:00:00Z,,,,http://www.lupefiasco.com/,,African Americans,Islam,2000-01-01T00:00:00Z,LupeFiasco,Lupe-fiasco,Atlantic Records
http://www.wikidata.org/entity/Q296500,1969-03-11T00:00:00Z,Howard,Terrence,5,,,African Americans,,1992-01-01T00:00:00Z,,Terrence-howard,Columbia Records
http://www.wikidata.org/entity/Q298668,1982-04-30T00:00:00Z,Banks,Lloyd,,http://www.LloydBanks.com,,African Americans,,1999-01-01T00:00:00Z,lloydbanks,Lloyd-banks,G-Unit Records
http://www.wikidata.org/entity/Q293087,1901-10-20T00:00:00Z,Hall,Louise,,,,African Americans,,1921-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q295847,1934-03-31T00:00:00Z,Chamberlain,Richard,,http://www.richardchamberlain.net,,,,,,Richard-chamberlain,MGM Records
http://www.wikidata.org/entity/Q291405,1992-07-08T00:00:00Z,Ferreira,,,http://skyferreira.com,,,,2009-01-01T00:00:00Z,skyferreira,,Parlophone
http://www.wikidata.org/entity/Q293169,1960-12-13T00:00:00Z,,,,,,,,1988-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q304675,1971-01-09T00:00:00Z,,Daniel,,https://gasdrawls.com,,,,1988-01-01T00:00:00Z,mfdoom,Viktor-vaughn,Rhymesayers Entertainment
http://www.wikidata.org/entity/Q301818,1987-12-07T00:00:00Z,Carter,Aaron,,http://www.aaroncarter.com/,,,,1997-01-01T00:00:00Z,aaroncarter,Aaron-carter,Edel Records
http://www.wikidata.org/entity/Q309697,1981-06-21T00:00:00Z,Flowers,Brandon,,http://www.brandonflowersmusic.com/,,,,2001-01-01T00:00:00Z,BrandonFlowers,Brandon-flowers,Vertigo
http://www.wikidata.org/entity/Q299132,1979-11-28T00:00:00Z,,,,http://www.chamillionaire.com/,,Yoruba people,,1997-01-01T00:00:00Z,Chamillionaire,Chamillionaire,Universal Records
http://www.wikidata.org/entity/Q292103,1949-03-26T00:00:00Z,Lawrence,Vicki,,http://www.vickilawrence.com/,,,,,,,Bell Records
http://www.wikidata.org/entity/Q300300,1972-03-09T00:00:00Z,,,,,,,,1992-01-01T00:00:00Z,quietazmoney,,EMI
http://www.wikidata.org/entity/Q296524,1957-07-21T00:00:00Z,,Jon,,http://jonlovitz.com,,American Jews,,,,,
http://www.wikidata.org/entity/Q293149,1981-03-12T00:00:00Z,Williams,Holly,3,http://www.hollywilliams.com/,,,,2003-01-01T00:00:00Z,hollywilliams1,Holly-williams,Show Dog-Universal Music
http://www.wikidata.org/entity/Q303375,1940-12-06T00:00:00Z,Leonhart,James,,,,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q292399,1947-03-08T00:00:00Z,,Carole,,https://carolebayersager.com,Los Angeles,,,1966-01-01T00:00:00Z,CaroleBSager,,Elektra
http://www.wikidata.org/entity/Q297942,1986-07-19T00:00:00Z,,Afërdita,,http://www.aferditadreshaj.com,,Albanians,,,,,
