musician,birthDate,familyNameLabel,givenNameLabel,numberOfChildren,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q708721,1977-06-12T00:00:00Z,Shepherd,Kenny,,http://www.kennywayneshepherd.net/,,,,1990-01-01T00:00:00Z,KWShepherd,,Roadrunner Records
http://www.wikidata.org/entity/Q705025,1954-04-02T00:00:00Z,Abbott,Gregory,,,,,,1982-01-01T00:00:00Z,gregoryabbott,,Columbia Records
http://www.wikidata.org/entity/Q708231,1975-10-18T00:00:00Z,,,,http://www.babybash.com,,,,1995-01-01T00:00:00Z,,Baby-bash,Dope House Records
http://www.wikidata.org/entity/Q704818,1937-04-15T00:00:00Z,Luman,Bob,,,,,,1956-01-01T00:00:00Z,,,Sony/ATV Music Publishing
http://www.wikidata.org/entity/Q711367,1964-03-25T00:00:00Z,Osborne,,,,,,,1983-01-01T00:00:00Z,,,Alchemy Records
http://www.wikidata.org/entity/Q706844,1965-10-18T00:00:00Z,Stigers,Curtis,,http://www.curtisstigers.com,,,,,,,Arista
http://www.wikidata.org/entity/Q705458,1970-10-15T00:00:00Z,,,,http://www.ginuwine.com/,,,,1991-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q704700,1937-12-30T00:00:00Z,Harford,John,,http://www.johnhartford.com,,,,1953-01-01T00:00:00Z,,John-hartford,Warner Bros. Records
http://www.wikidata.org/entity/Q690974,1979-02-11T00:00:00Z,Norwood,Brandy,1,http://www.4everbrandy.com/,,African Americans,,1993-01-01T00:00:00Z,4everBrandy,,Epic
http://www.wikidata.org/entity/Q708884,1935-02-03T00:00:00Z,Watson,Johnny,,,,African Americans,,1952-01-01T00:00:00Z,,,Federal
http://www.wikidata.org/entity/Q708506,1974-04-11T00:00:00Z,Banner,David,,http://www.david-banner.com/,,African Americans,,1994-01-01T00:00:00Z,THEREALBANNER,David-banner,SRC Records
http://www.wikidata.org/entity/Q704399,1947-09-21T00:00:00Z,Felder,Donald William,,http://www.donfelder.com/,,,,1966-01-01T00:00:00Z,,Don-felder,
http://www.wikidata.org/entity/Q704809,1913-10-20T00:00:00Z,Jones,,,http://countrymusichalloffame.org/full-list-of-inductees/view/grandpa-jones1,,,,1932-01-01T00:00:00Z,,,RCA Records
http://www.wikidata.org/entity/Q708970,1959-04-21T00:00:00Z,Only,Jerry,,,,,,1977-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q707352,1959-06-12T00:00:00Z,Linnell,John,,,,,,1979-01-01T00:00:00Z,,,Bar/None Records
http://www.wikidata.org/entity/Q710534,1976-03-18T00:00:00Z,Fan,Christine,,http://www.fanfan.com.tw/,,,,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q707187,1982-02-24T00:00:00Z,Chen,,,,,,,2005-01-01T00:00:00Z,falachenfala,,
http://www.wikidata.org/entity/Q675401,1946-03-11T00:00:00Z,Waters,Patty,,,,,,,,,ESP-Disk
http://www.wikidata.org/entity/Q710020,1971-07-13T00:00:00Z,,,,,,African Americans,Islam,1993-01-01T00:00:00Z,,,Derrty Entertainment
http://www.wikidata.org/entity/Q705748,1944-04-27T00:00:00Z,,,,http://cuba-gooding.com,,African Americans,,1964-01-01T00:00:00Z,,,Motown
http://www.wikidata.org/entity/Q710857,1969-07-11T00:00:00Z,Tao,David,,http://www.davidtao.com/,,,Protestantism,,,,
http://www.wikidata.org/entity/Q708136,1942-01-21T00:00:00Z,Starr,Edwin,,http://www.edwinstarr.info/,,African Americans,,1951-01-01T00:00:00Z,,Edwin-starr,Ric-Tic Records
http://www.wikidata.org/entity/Q703929,1984-10-17T00:00:00Z,Lowell,Chris,,,,,,2004-01-01T00:00:00Z,mrchrislowell,,
http://www.wikidata.org/entity/Q704718,1925-06-27T00:00:00Z,Felder,Jerome,,http://www.felderpomus.com/,,,,,,,Chess Records
http://www.wikidata.org/entity/Q703905,1931-08-01T00:00:00Z,,,,http://loaded.ramblinjack.com/,,,,,,,Folkways Records
http://www.wikidata.org/entity/Q708824,1971-06-15T00:00:00Z,Busey,Jake,,,,,,,,,
http://www.wikidata.org/entity/Q709354,1888-08-06T00:00:00Z,Fields,Arthur,,,,,,,,Arthur-fields,Vocalion
http://www.wikidata.org/entity/Q706422,1925-09-03T00:00:00Z,Thompson,Henry,,http://www.hankthompson.com/,,,,1946-01-01T00:00:00Z,,Hank-thompson,
http://www.wikidata.org/entity/Q676223,1976-11-18T00:00:00Z,Francis,Sage,,http://www.sagefrancis.net/,Providence,,,1996-01-01T00:00:00Z,SageFrancis,,Epitaph Records
http://www.wikidata.org/entity/Q703767,1944-11-12T00:00:00Z,Jones,,,http://www.bookert.com/,,African Americans,,1961-01-01T00:00:00Z,BookerTJones,,Atlantic Records
http://www.wikidata.org/entity/Q709140,1944-06-26T00:00:00Z,Doyle,Arthur,,,,,,,,,
http://www.wikidata.org/entity/Q708158,1970-11-09T00:00:00Z,,,,,,,Islam,1988-01-01T00:00:00Z,,Scarface,Asylum Records
http://www.wikidata.org/entity/Q692833,1963-11-05T00:00:00Z,McArdle,Andrea,,,,,,1970-01-01T00:00:00Z,,,Walt Disney Records
http://www.wikidata.org/entity/Q711442,1937-07-06T00:00:00Z,Chandler,Gene,,http://www.genechandler.com/,,African Americans,,1957-01-01T00:00:00Z,,Gene-chandler,Brunswick
http://www.wikidata.org/entity/Q708963,1924-11-30T00:00:00Z,Sherman,Allan,,,,American Jews,,,,,Warner Bros.
http://www.wikidata.org/entity/Q705333,1941-09-13T00:00:00Z,,David,,http://www.davidclaytonthomas.com,London,,,1968-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q704683,1950-08-07T00:00:00Z,Crowell,Rodney,,http://www.rodneycrowell.com,,,,1975-01-01T00:00:00Z,,Rodney-crowell,Warner Bros. Records
http://www.wikidata.org/entity/Q708009,1970-04-10T00:00:00Z,,,,,,African Americans,,1990-01-01T00:00:00Z,TRICKTRICKGS,,Universal Records
http://www.wikidata.org/entity/Q710641,1948-08-15T00:00:00Z,Johnston,Charles,,,,,,1970-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q703498,1959-05-12T00:00:00Z,Gillen,Ray,,http://www.raygillen.com/,,,,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q710282,1939-01-24T00:00:00Z,Stevens,Ray,,http://www.raystevens.com,,,,1958-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q707008,1976-07-15T00:00:00Z,Jones,Jim,,http://www.jimjonesofficial.com,,African Americans,,1997-01-01T00:00:00Z,jimjonescapo,Jim-jones,Columbia Records
http://www.wikidata.org/entity/Q711197,1935-04-29T00:00:00Z,Rush,Otis,,http://www.otisrush.net/,,African Americans,,1956-01-01T00:00:00Z,,,Cobra Records
http://www.wikidata.org/entity/Q711406,1958-03-10T00:00:00Z,Torresola,José Antonio,,,,,,1971-01-01T00:00:00Z,,,PolyGram
http://www.wikidata.org/entity/Q691800,1975-04-23T00:00:00Z,Harris,Tina,,http://tinaharris.com/,,African Americans,,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q514308,1952-07-23T00:00:00Z,Siegel,Janis,,http://www.janissiegel.com/,,,,1965-01-01T00:00:00Z,,Janis-siegel,Atlantic Records
http://www.wikidata.org/entity/Q503783,1973-07-11T00:00:00Z,Bird,Andrew,,http://www.andrewbird.net,,,,1996-01-01T00:00:00Z,andrewbird,Andrew-bird,Rykodisc
http://www.wikidata.org/entity/Q511960,1914-01-01T00:00:00Z,Howard,Rosetta,,,,,,,,,Decca
http://www.wikidata.org/entity/Q514801,1929-04-10T00:00:00Z,,Barbara,,http://www.barbaralea.com,,,,1951-01-01T00:00:00Z,,,Fantasy
http://www.wikidata.org/entity/Q509192,1945-01-01T00:00:00Z,Abbott,D.,,,,,,,,,
http://www.wikidata.org/entity/Q514322,1987-01-06T00:00:00Z,,,,http://officialdondria.com/,,African Americans,,2006-01-01T00:00:00Z,dondria,,So So Def Recordings
http://www.wikidata.org/entity/Q505072,1952-07-15T00:00:00Z,,Johnny,,,,,,1967-01-01T00:00:00Z,,Johnny-thunders,ROIR
http://www.wikidata.org/entity/Q509428,1958-11-11T00:00:00Z,Jones,Chris,,,,,,2005-01-01T00:00:00Z,,Chris-jones,Stockfisch Records
http://www.wikidata.org/entity/Q507864,1945-10-01T00:00:00Z,Hathaway,Edward,,http://www.donnyhathaway.info,,,,1967-01-01T00:00:00Z,,Donny-hathaway,Curtom Records
http://www.wikidata.org/entity/Q505900,1988-01-12T00:00:00Z,Lawrence,Andrew,,,,,,,AndyJLawrence,,
http://www.wikidata.org/entity/Q516035,1936-01-27T00:00:00Z,Donahue,Troy,1,,,,,,,,
http://www.wikidata.org/entity/Q513041,1981-04-06T00:00:00Z,Jobe,Kari,,http://www.karijobe.com,Dallas,,,2003-01-01T00:00:00Z,karijobe,Kari-jobe,Sparrow Records
http://www.wikidata.org/entity/Q509061,1981-11-18T00:00:00Z,Vidal,Christina,,,,,,1993-01-01T00:00:00Z,,Christina-vidal,
http://www.wikidata.org/entity/Q508049,1992-09-30T00:00:00Z,Miller,Matthew,,,,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q515562,1996-08-01T00:00:00Z,Miller,,,http://cymphonique.com/,,African Americans,,2007-01-01T00:00:00Z,Cymphonique,,
http://www.wikidata.org/entity/Q513009,1951-02-22T00:00:00Z,Greene,Ellen,,http://www.ellengreene.com,,American Jews,,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q514985,1963-09-29T00:00:00Z,Claypool,Les,,http://www.lesclaypool.com/,,,,1979-01-01T00:00:00Z,,,Prawn Song Records
http://www.wikidata.org/entity/Q508359,1974-09-04T00:00:00Z,Gaye,Nona,,,,African Americans,,,,Nona-gaye,Atlantic Records
http://www.wikidata.org/entity/Q508157,1972-12-19T00:00:00Z,Blasi,Rosa,1,http://www.rosablasi.com,,,,,,,
http://www.wikidata.org/entity/Q507999,1991-10-06T00:00:00Z,Fegan,,,http://roshonfegan.com,,,,2004-01-01T00:00:00Z,ROSHON,,
http://www.wikidata.org/entity/Q505749,1909-02-10T00:00:00Z,Webb,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q519086,1907-02-25T00:00:00Z,Shaw,,,,,,,,,,
http://www.wikidata.org/entity/Q516037,1952-09-13T00:00:00Z,Jones,Randy,,http://www.randyjonesworld.com,,,,1977-01-01T00:00:00Z,,Randy-jones,
http://www.wikidata.org/entity/Q504485,1905-08-20T00:00:00Z,Teagarden,Jack,,http://jackteagarden.com,,,,1920-01-01T00:00:00Z,,Jack-teagarden,RCA Victor
http://www.wikidata.org/entity/Q517253,1992-05-15T00:00:00Z,Kelly,Grace,,http://gracekellymusic.com/,,,,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q503770,1954-01-03T00:00:00Z,,Ross,,http://www.ross-the-boss.com,,,,1973-01-01T00:00:00Z,,,AFM Records
http://www.wikidata.org/entity/Q517273,1896-09-02T00:00:00Z,Wilson,Edith,,,,,,1919-01-01T00:00:00Z,,,Brunswick
http://www.wikidata.org/entity/Q507446,1995-05-12T00:00:00Z,,,,,Los Angeles,,,2004-01-01T00:00:00Z,kentonjduty,,Hollywood Records
http://www.wikidata.org/entity/Q513761,1977-01-21T00:00:00Z,,Frankie,,http://www.frankienegron.com/,,,,1997-01-01T00:00:00Z,FrankieNegronFC,Frankie-negron,Warner Music Latina
http://www.wikidata.org/entity/Q512975,1969-02-26T00:00:00Z,Willis,Chris,,http://www.chrisworldentertainment.com/,,African Americans,,1986-01-01T00:00:00Z,chriswillistwit,Chris-willis,
http://www.wikidata.org/entity/Q513991,1938-07-26T00:00:00Z,Hebb,Bobby,,http://www.bobbyhebb.com,,African Americans,,1955-01-01T00:00:00Z,,Bobby-hebb,Cadet Records
http://www.wikidata.org/entity/Q515113,1941-12-12T00:00:00Z,Hauser,Tim,,,,,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q515023,1970-03-31T00:00:00Z,Lachman,Patrick,,,,,,1987-01-01T00:00:00Z,,,Elektra
http://www.wikidata.org/entity/Q504954,1951-06-21T00:00:00Z,Lofgren,Nils,,http://www.nilslofgren.com,,,,1965-01-01T00:00:00Z,,Nils-lofgren,Epic
http://www.wikidata.org/entity/Q505898,1979-05-09T00:00:00Z,,Andrew,,http://www.andrewwk.com,,,,1996-01-01T00:00:00Z,andrewwk,,Mercury Records
http://www.wikidata.org/entity/Q503886,1942-08-29T00:00:00Z,Morrison,Holmes,,,,,,,,,
http://www.wikidata.org/entity/Q506592,1935-08-30T00:00:00Z,Phillips,John,,http://www.papajohnphillips.com,,,,1960-01-01T00:00:00Z,,,Dunhill
http://www.wikidata.org/entity/Q506405,1974-01-23T00:00:00Z,,Luis,,http://www.funkypr.com/,,,,1998-01-01T00:00:00Z,funkypr,,Funkytown Music
http://www.wikidata.org/entity/Q503710,1965-11-25T00:00:00Z,Armstrong,Timothy,,http://www.ratsinthehallway.com/,,,,1980-01-01T00:00:00Z,TimTimebomb,Tim-armstrong,Epitaph Records
http://www.wikidata.org/entity/Q504920,1946-12-21T00:00:00Z,Wilson,Dean,,,,,,1961-01-01T00:00:00Z,,Carl-wilson,Capitol Records
http://www.wikidata.org/entity/Q507985,1976-08-31T00:00:00Z,Jackson,,4,,,African Americans,,1993-01-01T00:00:00Z,SharJackson,,
http://www.wikidata.org/entity/Q513274,1965-11-24T00:00:00Z,Robinson,Dawn,,http://www.dawnrobinson.com/,,,,1988-01-01T00:00:00Z,dawnrobinson_,,Atlantic Records
http://www.wikidata.org/entity/Q509102,1926-01-08T00:00:00Z,Lear,Evelyn,,,,,,,,,
http://www.wikidata.org/entity/Q503264,1947-12-08T00:00:00Z,Allman,Gregg,,http://greggallman.com/,,,,1960-01-01T00:00:00Z,GreggAllman,,Liberty
http://www.wikidata.org/entity/Q506146,1898-04-03T00:00:00Z,Jessel,George,,,,American Jews,,,,,
http://www.wikidata.org/entity/Q506371,1979-04-16T00:00:00Z,Costello,Sean,,,,,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q513985,1928-09-20T00:00:00Z,,,,,,African Americans,,1950-01-01T00:00:00Z,,,Atlantic Records
http://www.wikidata.org/entity/Q514066,1975-05-29T00:00:00Z,Tosh,Daniel,,http://www.danieltosh.com/,,,,,danieltosh,Daniel-tosh,
http://www.wikidata.org/entity/Q506025,1963-07-02T00:00:00Z,Penrod,Guy,,http://guypenrod.com/,,,,1988-01-01T00:00:00Z,,Guy-penrod,
http://www.wikidata.org/entity/Q503625,1985-03-27T00:00:00Z,,Blake,,,,,,1991-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q508100,1896-02-25T00:00:00Z,Cox,Ida,,,,African Americans,,1960-01-01T00:00:00Z,,Ida-cox,Paramount
http://www.wikidata.org/entity/Q516716,1974-03-06T00:00:00Z,,,,,,,Sunni Islam,1997-01-01T00:00:00Z,BeanieSigelSP,Beanie-sigel,Roc-A-Fella Records
http://www.wikidata.org/entity/Q504429,1947-03-27T00:00:00Z,,James,,,,,,1961-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q518206,1987-12-04T00:00:00Z,Brown,Orlando,,,,,,1991-01-01T00:00:00Z,,,Walt Disney Records
http://www.wikidata.org/entity/Q511522,1930-11-03T00:00:00Z,John,,,,,African Americans,,,,Mable-john,Motown
http://www.wikidata.org/entity/Q505677,1958-07-25T00:00:00Z,Moore,Joseph,,http://www.thurstonmoore.com,,,,1980-01-01T00:00:00Z,,Thurston-moore,Caroline Distribution
http://www.wikidata.org/entity/Q508462,1973-10-24T00:00:00Z,Veirs,Laura,,http://www.lauraveirs.com/,Portland,,,1999-01-01T00:00:00Z,lauraveirs,,Bella Union
http://www.wikidata.org/entity/Q511585,1923-08-11T00:00:00Z,Hutton,June,,,,,,,,,
http://www.wikidata.org/entity/Q516580,1954-01-17T00:00:00Z,,Cheryl,,,,,,1975-01-01T00:00:00Z,,Cheryl-bentyne,Columbia Records
http://www.wikidata.org/entity/Q511948,1946-04-15T00:00:00Z,Hunt,Marsha,,http://www.huntmarsha.com/,Edinburgh,African Americans,,1967-01-01T00:00:00Z,,,The Ferris Wheel
http://www.wikidata.org/entity/Q505285,1941-01-21T00:00:00Z,Havens,Richie,,http://www.richiehavens.com/,,African Americans,,1965-01-01T00:00:00Z,,Richie-havens,Epic
http://www.wikidata.org/entity/Q505994,1944-04-24T00:00:00Z,Visconti,Tony,,http://www.tonyvisconti.com/,,,,1967-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q517305,1944-05-21T00:00:00Z,Blane,Marcie,,,,,,,,,
http://www.wikidata.org/entity/Q518948,1924-07-11T00:00:00Z,Somers,Brett,,,,,,1955-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q514496,1957-07-13T00:00:00Z,Vega,Tony,,,,,,,,,RMM Records & Video
http://www.wikidata.org/entity/Q508212,1955-09-26T00:00:00Z,Carter,Carlene,,,,,,1972-01-01T00:00:00Z,CarlooneyCarter,Carlene-carter,Reprise Records
http://www.wikidata.org/entity/Q513432,1987-06-16T00:00:00Z,Blatz,Kelly,,,California,,,,itskellyblatz,,
http://www.wikidata.org/entity/Q507734,1973-06-20T00:00:00Z,Moreno,,,http://www.deftones.com/,,,,1988-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q514437,1976-02-11T00:00:00Z,Parlato,Gretchen,,http://www.gretchenparlato.com,,,,2003-01-01T00:00:00Z,,,ObliqSound
http://www.wikidata.org/entity/Q516110,1984-05-06T00:00:00Z,Hill,Judith,,http://www.judithhill.com,,African Americans,,2007-01-01T00:00:00Z,,,Sony Music
http://www.wikidata.org/entity/Q513169,1993-05-10T00:00:00Z,Sage,Halston,,,,,,2011-01-01T00:00:00Z,halstonsage,,
http://www.wikidata.org/entity/Q515735,1935-10-01T00:00:00Z,Richards,Ann,,,,,,1954-01-01T00:00:00Z,,Ann-richards,Atco Records
http://www.wikidata.org/entity/Q508843,1925-01-13T00:00:00Z,Verdon,Evelyn,2,,,,,1936-01-01T00:00:00Z,,Gwen-verdon,
http://www.wikidata.org/entity/Q511507,1982-05-11T00:00:00Z,,,,http://sharlenetaule.com/,Los Angeles,,,,SharleneTaule,,Universal Music Group
http://www.wikidata.org/entity/Q517414,1994-09-17T00:00:00Z,Ware,Taylor,,,,,,2003-01-01T00:00:00Z,TaylorWareYodel,,
http://www.wikidata.org/entity/Q506127,1982-12-31T00:00:00Z,,,,http://www.therocketsummer.com/,,,,1999-01-01T00:00:00Z,TheRocketSummer,The-rocket-summer,The Militia Group
http://www.wikidata.org/entity/Q509274,1980-09-20T00:00:00Z,Santana,,,http://www.lizemusic.com/,,,,2009-01-01T00:00:00Z,lizemusic,,
http://www.wikidata.org/entity/Q517448,1977-06-14T00:00:00Z,,,,http://www.consmusic.com/,,African Americans,,1993-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q506288,1982-09-03T00:00:00Z,MacMahon,Andrew,,,,,,1998-01-01T00:00:00Z,,,Vanguard Records
http://www.wikidata.org/entity/Q501996,1910-05-23T00:00:00Z,,,,,,African Americans,,,,,Challenge
http://www.wikidata.org/entity/Q516342,1959-02-27T00:00:00Z,,Johnny,,,,,,1976-01-01T00:00:00Z,,Johnny-van-zant,
http://www.wikidata.org/entity/Q505568,1974-10-05T00:00:00Z,Meloy,Colin,,http://colinmeloy.com,,,,1990-01-01T00:00:00Z,colinmeloy,Colin-meloy,Kill Rock Stars
http://www.wikidata.org/entity/Q513171,1924-11-18T00:00:00Z,Greenwood,,,http://www.lilgreenwood.net/index.php,,African Americans,,,,,Modern Records
http://www.wikidata.org/entity/Q506900,1958-01-01T00:00:00Z,,,,http://www.grandmasterflash.com,,Barbadian American,,1978-01-01T00:00:00Z,DJFlash4eva,,Fury Records
http://www.wikidata.org/entity/Q518336,1954-05-31T00:00:00Z,Robinson,Vicki,,,,African Americans,,1970-01-01T00:00:00Z,,Vicki-sue-robinson,RSO Records
http://www.wikidata.org/entity/Q504458,1950-07-05T00:00:00Z,Lewis,,,http://hueylewisandthenews.com/,,,,1967-01-01T00:00:00Z,,,Chrysalis Records
http://www.wikidata.org/entity/Q508305,1921-05-25T00:00:00Z,Kallen,Kitty,,,,,,1939-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q506554,1948-01-10T00:00:00Z,Fagen,Donald Jay,,http://www.donaldfagen.com/,,American Jews,atheism,1965-01-01T00:00:00Z,,,ABC Records
http://www.wikidata.org/entity/Q513677,1921-12-03T00:00:00Z,Curtin,Phyllis,,,,,,,,,
http://www.wikidata.org/entity/Q510855,1941-01-01T00:00:00Z,Peacock,Annette,,http://www.annettepeacock.com,,,,,,Annette-peacock,ECM Records
http://www.wikidata.org/entity/Q509181,1981-05-09T00:00:00Z,Golan,Rosi,,http://rosigolan.com,,,,2005-01-01T00:00:00Z,rosigolan,,
http://www.wikidata.org/entity/Q509451,1972-05-27T00:00:00Z,Everett,,,http://www.jaceeverett.com,,,,2005-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q512592,1980-09-08T00:00:00Z,,,,http://www.immahogg.com/,,,,1998-01-01T00:00:00Z,slimthugga,,Swishahouse
http://www.wikidata.org/entity/Q713807,1958-10-09T00:00:00Z,,Al,,http://al-jourgensen.squarespace.com/,,,,1978-01-01T00:00:00Z,,,Arista
http://www.wikidata.org/entity/Q713928,1969-08-15T00:00:00Z,Cheng,Kevin,,,,,,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q712624,1978-02-14T00:00:00Z,Gardner,,,http://www.dwele.com,,African Americans,,2000-01-01T00:00:00Z,THEREALDWELE,,Virgin Records
http://www.wikidata.org/entity/Q711936,1897-01-10T00:00:00Z,Chatmon,Sam,,,,,,,,,
http://www.wikidata.org/entity/Q717527,1990-06-12T00:00:00Z,,Kevin,,http://www.kevjumba.com/,Sugar Land,Taiwanese people,,,kevjumba,Kevjumba,
http://www.wikidata.org/entity/Q711710,1968-03-02T00:00:00Z,,,,,,African Americans,,1988-01-01T00:00:00Z,rappin_4tay,,Chrysalis Records
http://www.wikidata.org/entity/Q712319,1955-11-12T00:00:00Z,Willis,Ike,,http://www.ikewillis.com,,African Americans,,1978-01-01T00:00:00Z,,,Barking Pumpkin Records
http://www.wikidata.org/entity/Q712910,1975-11-20T00:00:00Z,Lewis,Jeffrey,,http://www.thejeffreylewissite.com/,,,,1997-01-01T00:00:00Z,,,Rough Trade Records
http://www.wikidata.org/entity/Q711711,1956-11-29T00:00:00Z,Battle,Hinton,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q712139,1927-08-12T00:00:00Z,Wagoner,Porter,,http://www.porterwagoner.com/,,,,1951-01-01T00:00:00Z,,,RCA
http://www.wikidata.org/entity/Q712873,1983-06-27T00:00:00Z,Taubenfeld,David,,http://www.evantaubenfeld.com,,,,2002-01-01T00:00:00Z,EvanT,Evan-taubenfeld,Sire
http://www.wikidata.org/entity/Q717095,1975-09-13T00:00:00Z,He,Peter,,,,,,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q716298,1978-07-10T00:00:00Z,Lacey,Jesse,,,,,,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q714185,1969-07-02T00:00:00Z,,Jenni,5,http://www.jenniriveramusic.com/,,,,1992-01-01T00:00:00Z,jennirivera,Jenni-rivera,Fonovisa Records
http://www.wikidata.org/entity/Q713099,1956-10-23T00:00:00Z,Yoakam,Dwight,,http://www.dwightyoakam.com/,,,,1984-01-01T00:00:00Z,DwightYoakam,Dwight-yoakam,Reprise Records
http://www.wikidata.org/entity/Q712914,1937-03-20T00:00:00Z,Hubbard,Jerry,,,,,,1956-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q712353,1929-08-12T00:00:00Z,Owens,Buck,,http://www.buckowens.com,,,,1945-01-01T00:00:00Z,,Buck-owens,Capitol Records
http://www.wikidata.org/entity/Q713620,1945-06-16T00:00:00Z,Dawson,John,,,,,,1964-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q714033,1972-05-04T00:00:00Z,Tomlin,Chris,,http://www.christomlin.com/,,,,1993-01-01T00:00:00Z,christomlin,Chris-tomlin,Passion Conferences
http://www.wikidata.org/entity/Q717059,1906-01-28T00:00:00Z,Gray,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q713757,1957-08-04T00:00:00Z,Tunçboyacıyan,Arto,,,,Armenians,,1968-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q711806,1941-12-23T00:00:00Z,Hardin,James Timothy,,http://www.mathie.demon.co.uk/th/index.html,,,,1964-01-01T00:00:00Z,,Tim-hardin,Columbia Records
http://www.wikidata.org/entity/Q711923,1974-12-18T00:00:00Z,Link,,,,,,,1995-01-01T00:00:00Z,cubanlinkclk,,Atlantic Records
http://www.wikidata.org/entity/Q715420,1988-05-02T00:00:00Z,Liang,Lara,,,,,,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q712586,1897-01-22T00:00:00Z,Johnson,,,,,African Americans,,1945-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q713835,1972-11-12T00:00:00Z,Jurado,Damien,,http://www.damienjurado.com/,,,,1995-01-01T00:00:00Z,damienjurado,Damien-jurado,Secretly Canadian
http://www.wikidata.org/entity/Q715404,1968-05-10T00:00:00Z,Patrick,Richard,,,,,atheism,1986-01-01T00:00:00Z,RichardPatrick,,Reprise Records
http://www.wikidata.org/entity/Q714504,1969-03-19T00:00:00Z,Jules,Gary,,http://www.garyjules.com/,,,,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q713964,1980-08-20T00:00:00Z,Lloyd,James,,,,African Americans,,1993-01-01T00:00:00Z,lilcease,,International Rock Star Records
http://www.wikidata.org/entity/Q712448,1942-09-09T00:00:00Z,Kornfeld,Avraham,,http://www.artiekornfeld-woodstock.com,,Jewish people,,,,,
http://www.wikidata.org/entity/Q713521,1962-04-03T00:00:00Z,Ness,Mike,,http://www.mikeness.com,,,,1978-01-01T00:00:00Z,,,Time Bomb Recordings
http://www.wikidata.org/entity/Q714602,1911-09-02T00:00:00Z,Council,Floyd,,,,African Americans,,,,Floyd-council,Columbia Records
http://www.wikidata.org/entity/Q712359,1936-01-02T00:00:00Z,Miller,Roger,8,http://www.rogermiller.com/,,,,1957-01-01T00:00:00Z,,Roger-miller,Columbia Records
http://www.wikidata.org/entity/Q715915,1906-04-18T00:00:00Z,,,,,,African Americans,,,,Little-brother-montgomery,Delmark Records
http://www.wikidata.org/entity/Q713820,1990-01-14T00:00:00Z,Gustin,Antonio,,,,,,2000-01-01T00:00:00Z,grantgust,Grant-gustin,
http://www.wikidata.org/entity/Q717295,1985-03-04T00:00:00Z,Foster,Scott,,,,,,,scottmfoster,,
http://www.wikidata.org/entity/Q711884,1970-03-10T00:00:00Z,Barlow,Matt,,,,,,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q712959,1943-11-24T00:00:00Z,,Richard,,http://www.richardtee.com,,African Americans,,1967-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q713286,1972-05-04T00:00:00Z,Pritchard,Mike,,,,,,1986-01-01T00:00:00Z,,,Reprise Records
http://www.wikidata.org/entity/Q713351,1940-06-13T00:00:00Z,Freeman,Bobby,,,,African Americans,,1958-01-01T00:00:00Z,,,Dootsie Williams
http://www.wikidata.org/entity/Q715345,1895-04-09T00:00:00Z,,,,,,African Americans,,1960-01-01T00:00:00Z,,Mance-lipscomb,
